series,estimated_min,step,probe_loss,mean_step_s
vLLM lora_only nu100,37.839531,14080,0.302249,0.161248
vLLM lora_only nu100,37.866405,14090,0.34423,0.161248
vLLM lora_only nu100,37.893280,14100,0.259234,0.161248
vLLM lora_only nu100,37.920155,14110,0.22407,0.161248
vLLM lora_only nu100,37.947029,14120,0.258373,0.161248
vLLM lora_only nu100,37.973904,14130,0.205621,0.161248
vLLM lora_only nu100,38.000779,14140,0.272801,0.161248
vLLM lora_only nu100,38.027653,14150,0.282173,0.161248
vLLM lora_only nu100,38.054528,14160,0.211127,0.161248
vLLM lora_only nu100,38.081403,14170,0.286548,0.161248
vLLM lora_only nu100,38.108277,14180,0.2032,0.161248
vLLM lora_only nu100,38.135152,14190,0.225301,0.161248
vLLM lora_only nu100,38.162027,14200,0.215828,0.161248
vLLM lora_only nu100,38.188901,14210,0.430702,0.161248
vLLM lora_only nu100,38.215776,14220,0.357515,0.161248
vLLM lora_only nu100,38.242651,14230,0.380514,0.161248
vLLM lora_only nu100,38.269525,14240,0.397879,0.161248
vLLM lora_only nu100,38.296400,14250,0.384821,0.161248
vLLM lora_only nu100,38.323275,14260,0.458182,0.161248
vLLM lora_only nu100,38.350149,14270,0.452894,0.161248
vLLM lora_only nu100,38.377024,14280,0.492792,0.161248
vLLM lora_only nu100,38.403899,14290,0.520503,0.161248
vLLM lora_only nu100,38.430773,14300,0.305964,0.161248
vLLM lora_only nu100,38.457648,14310,0.23945,0.161248
vLLM lora_only nu100,38.484523,14320,0.197918,0.161248
vLLM lora_only nu100,38.511397,14330,0.240107,0.161248
vLLM lora_only nu100,38.538272,14340,0.249637,0.161248
vLLM lora_only nu100,38.565147,14350,0.242419,0.161248
vLLM lora_only nu100,38.592021,14360,0.249093,0.161248
vLLM lora_only nu100,38.618896,14370,0.271005,0.161248
vLLM lora_only nu100,38.645771,14380,0.18255,0.161248
vLLM lora_only nu100,38.672645,14390,0.274663,0.161248
vLLM lora_only nu100,38.699520,14400,0.289925,0.161248
vLLM lora_only nu100,38.726395,14410,0.258557,0.161248
vLLM lora_only nu100,38.753269,14420,0.220303,0.161248
vLLM lora_only nu100,38.780144,14430,0.220324,0.161248
vLLM lora_only nu100,38.807019,14440,0.195134,0.161248
vLLM lora_only nu100,38.833893,14450,0.250121,0.161248
vLLM lora_only nu100,38.860768,14460,0.26647,0.161248
vLLM lora_only nu100,38.887643,14470,0.253838,0.161248
vLLM lora_only nu100,38.914517,14480,0.230825,0.161248
vLLM lora_only nu100,38.941392,14490,0.196982,0.161248
vLLM lora_only nu100,38.968267,14500,0.231297,0.161248
vLLM lora_only nu100,38.995141,14510,0.266969,0.161248
vLLM lora_only nu100,39.022016,14520,0.263961,0.161248
vLLM lora_only nu100,39.048891,14530,0.292062,0.161248
vLLM lora_only nu100,39.075765,14540,0.259176,0.161248
vLLM lora_only nu100,39.102640,14550,0.246929,0.161248
vLLM lora_only nu100,39.129515,14560,0.279777,0.161248
vLLM lora_only nu100,39.156389,14570,0.273355,0.161248
vLLM lora_only nu100,39.183264,14580,0.231172,0.161248
vLLM lora_only nu100,39.210139,14590,0.294811,0.161248
vLLM lora_only nu100,39.237013,14600,0.274726,0.161248
vLLM lora_only nu100,39.263888,14610,0.240696,0.161248
vLLM lora_only nu100,39.290763,14620,0.302509,0.161248
vLLM lora_only nu100,39.317637,14630,0.219912,0.161248
vLLM lora_only nu100,39.344512,14640,0.272691,0.161248
vLLM lora_only nu100,39.371387,14650,0.214261,0.161248
vLLM lora_only nu100,39.398261,14660,0.263982,0.161248
vLLM lora_only nu100,39.425136,14670,0.241366,0.161248
vLLM lora_only nu100,39.452011,14680,0.224483,0.161248
vLLM lora_only nu100,39.478885,14690,0.186109,0.161248
vLLM lora_only nu100,39.505760,14700,0.263439,0.161248
vLLM lora_only nu100,39.532635,14710,0.268551,0.161248
vLLM lora_only nu100,39.559509,14720,0.249276,0.161248
vLLM lora_only nu100,39.586384,14730,0.211024,0.161248
vLLM lora_only nu100,39.613259,14740,0.26723,0.161248
vLLM lora_only nu100,39.640133,14750,0.173332,0.161248
vLLM lora_only nu100,39.667008,14760,0.277423,0.161248
vLLM lora_only nu100,39.693883,14770,0.302121,0.161248
vLLM lora_only nu100,39.720757,14780,0.232301,0.161248
vLLM lora_only nu100,39.747632,14790,0.258368,0.161248
vLLM lora_only nu100,39.774507,14800,0.21976,0.161248
vLLM lora_only nu100,39.801381,14810,0.18188,0.161248
vLLM lora_only nu100,39.828256,14820,0.257647,0.161248
vLLM lora_only nu100,39.855131,14830,0.312979,0.161248
vLLM lora_only nu100,39.882005,14840,0.217902,0.161248
vLLM lora_only nu100,39.908880,14850,0.264756,0.161248
vLLM lora_only nu100,39.935755,14860,0.240197,0.161248
vLLM lora_only nu100,39.962629,14870,0.241213,0.161248
vLLM lora_only nu100,39.989504,14880,0.271511,0.161248
vLLM lora_only nu100,40.016379,14890,0.292305,0.161248
vLLM lora_only nu100,40.043253,14900,0.269492,0.161248
vLLM lora_only nu100,40.070128,14910,0.339152,0.161248
vLLM lora_only nu100,40.097003,14920,0.270116,0.161248
vLLM lora_only nu100,40.123877,14930,0.249461,0.161248
vLLM lora_only nu100,40.150752,14940,0.222335,0.161248
vLLM lora_only nu100,40.177627,14950,0.309002,0.161248
vLLM lora_only nu100,40.204501,14960,0.287469,0.161248
vLLM lora_only nu100,40.231376,14970,0.309047,0.161248
vLLM lora_only nu100,40.258251,14980,0.276242,0.161248
vLLM lora_only nu100,40.285125,14990,0.259195,0.161248
vLLM lora_only nu100,40.312000,15000,0.205039,0.161248
vLLM lora_only nu100,40.338875,15010,0.232619,0.161248
vLLM lora_only nu100,40.365749,15020,0.241133,0.161248
vLLM lora_only nu100,40.392624,15030,0.206315,0.161248
vLLM lora_only nu100,40.419499,15040,0.251032,0.161248
vLLM lora_only nu100,40.446373,15050,0.226765,0.161248
vLLM lora_only nu100,40.473248,15060,0.189094,0.161248
vLLM lora_only nu100,40.500123,15070,0.248993,0.161248
vLLM lora_only nu100,40.526997,15080,0.248372,0.161248
vLLM lora_only nu100,40.553872,15090,0.187473,0.161248
vLLM lora_only nu100,40.580747,15100,0.23218,0.161248
vLLM lora_only nu100,40.607621,15110,0.190627,0.161248
vLLM lora_only nu100,40.634496,15120,0.186215,0.161248
vLLM lora_only nu100,40.661371,15130,0.18864,0.161248
vLLM lora_only nu100,40.688245,15140,0.285094,0.161248
vLLM lora_only nu100,40.715120,15150,0.240849,0.161248
vLLM lora_only nu100,40.741995,15160,0.23125,0.161248
vLLM lora_only nu100,40.768869,15170,0.212287,0.161248
vLLM lora_only nu100,40.795744,15180,0.236765,0.161248
vLLM lora_only nu100,40.822619,15190,0.220071,0.161248
vLLM lora_only nu100,40.849493,15200,0.245329,0.161248
vLLM lora_only nu100,40.876368,15210,0.27928,0.161248
vLLM lora_only nu100,40.903243,15220,0.264098,0.161248
vLLM lora_only nu100,40.930117,15230,0.183353,0.161248
vLLM lora_only nu100,40.956992,15240,0.227882,0.161248
vLLM lora_only nu100,40.983867,15250,0.179999,0.161248
vLLM lora_only nu100,41.010741,15260,0.205003,0.161248
vLLM lora_only nu100,41.037616,15270,0.290056,0.161248
vLLM lora_only nu100,41.064491,15280,0.280498,0.161248
vLLM lora_only nu100,41.091365,15290,0.272618,0.161248
vLLM lora_only nu100,41.118240,15300,0.206113,0.161248
vLLM lora_only nu100,41.145115,15310,0.159538,0.161248
vLLM lora_only nu100,41.171989,15320,0.242373,0.161248
vLLM lora_only nu100,41.198864,15330,0.258358,0.161248
vLLM lora_only nu100,41.225739,15340,0.25661,0.161248
vLLM lora_only nu100,41.252613,15350,0.202302,0.161248
vLLM lora_only nu100,41.279488,15360,0.230083,0.161248
vLLM lora_only nu100,41.306363,15370,0.17764,0.161248
vLLM lora_only nu100,41.333237,15380,0.297406,0.161248
vLLM lora_only nu100,41.360112,15390,0.24572,0.161248
vLLM lora_only nu100,41.386987,15400,0.226696,0.161248
vLLM lora_only nu100,41.413861,15410,0.260314,0.161248
vLLM lora_only nu100,41.440736,15420,0.230471,0.161248
vLLM lora_only nu100,41.467611,15430,0.24997,0.161248
vLLM lora_only nu100,41.494485,15440,0.262054,0.161248
vLLM lora_only nu100,41.521360,15450,0.324831,0.161248
vLLM lora_only nu100,41.548235,15460,0.255416,0.161248
vLLM lora_only nu100,41.575109,15470,0.253305,0.161248
vLLM lora_only nu100,41.601984,15480,0.21851,0.161248
vLLM lora_only nu100,41.628859,15490,0.210797,0.161248
vLLM lora_only nu100,41.655733,15500,0.273222,0.161248
vLLM lora_only nu100,41.682608,15510,0.230292,0.161248
vLLM lora_only nu100,41.709483,15520,0.282436,0.161248
vLLM lora_only nu100,41.736357,15530,0.25773,0.161248
vLLM lora_only nu100,41.763232,15540,0.150098,0.161248
vLLM lora_only nu100,41.790107,15550,0.193909,0.161248
vLLM lora_only nu100,41.816981,15560,0.17827,0.161248
vLLM lora_only nu100,41.843856,15570,0.217076,0.161248
vLLM lora_only nu100,41.870731,15580,0.2459,0.161248
vLLM lora_only nu100,41.897605,15590,0.266256,0.161248
vLLM lora_only nu100,41.924480,15600,0.197819,0.161248
vLLM lora_only nu100,41.951355,15610,0.269673,0.161248
vLLM lora_only nu100,41.978229,15620,0.173866,0.161248
vLLM lora_only nu100,42.005104,15630,0.226096,0.161248
vLLM lora_only nu100,42.031979,15640,0.26208,0.161248
vLLM lora_only nu100,42.058853,15650,0.240307,0.161248
vLLM lora_only nu100,42.085728,15660,0.236866,0.161248
vLLM lora_only nu100,42.112603,15670,0.221984,0.161248
vLLM lora_only nu100,42.139477,15680,0.166443,0.161248
vLLM lora_only nu100,42.166352,15690,0.257611,0.161248
vLLM lora_only nu100,42.193227,15700,0.288738,0.161248
vLLM lora_only nu100,42.220101,15710,0.228679,0.161248
vLLM lora_only nu100,42.246976,15720,0.319095,0.161248
vLLM lora_only nu100,42.273851,15730,0.218255,0.161248
vLLM lora_only nu100,42.300725,15740,0.239621,0.161248
vLLM lora_only nu100,42.327600,15750,0.225127,0.161248
vLLM lora_only nu100,42.354475,15760,0.342537,0.161248
vLLM lora_only nu100,42.381349,15770,0.212422,0.161248
vLLM lora_only nu100,42.408224,15780,0.255561,0.161248
vLLM lora_only nu100,42.435099,15790,0.249559,0.161248
vLLM lora_only nu100,42.461973,15800,0.208493,0.161248
vLLM lora_only nu100,42.488848,15810,0.18809,0.161248
vLLM lora_only nu100,42.515723,15820,0.249927,0.161248
vLLM lora_only nu100,42.542597,15830,0.269615,0.161248
vLLM lora_only nu100,42.569472,15840,0.249102,0.161248
vLLM lora_only nu100,42.596347,15850,0.183402,0.161248
vLLM lora_only nu100,42.623221,15860,0.20697,0.161248
vLLM lora_only nu100,42.650096,15870,0.15595,0.161248
vLLM lora_only nu100,42.676971,15880,0.266274,0.161248
vLLM lora_only nu100,42.703845,15890,0.249979,0.161248
vLLM lora_only nu100,42.730720,15900,0.252563,0.161248
vLLM lora_only nu100,42.757595,15910,0.21096,0.161248
vLLM lora_only nu100,42.784469,15920,0.235969,0.161248
vLLM lora_only nu100,42.811344,15930,0.173618,0.161248
vLLM lora_only nu100,42.838219,15940,0.293678,0.161248
vLLM lora_only nu100,42.865093,15950,0.272782,0.161248
vLLM lora_only nu100,42.891968,15960,0.276145,0.161248
vLLM lora_only nu100,42.918843,15970,0.232113,0.161248
vLLM lora_only nu100,42.945717,15980,0.265434,0.161248
vLLM lora_only nu100,42.972592,15990,0.14602,0.161248
vLLM lora_only nu100,42.999467,16000,0.241865,0.161248
vLLM lora_only nu100,43.026341,16010,0.234508,0.161248
vLLM lora_only nu100,43.053216,16020,0.214978,0.161248
vLLM lora_only nu100,43.080091,16030,0.279671,0.161248
vLLM lora_only nu100,43.106965,16040,0.193227,0.161248
vLLM lora_only nu100,43.133840,16050,0.213574,0.161248
vLLM lora_only nu100,43.160715,16060,0.244785,0.161248
vLLM lora_only nu100,43.187589,16070,0.297094,0.161248
vLLM lora_only nu100,43.214464,16080,0.248133,0.161248
vLLM lora_only nu100,43.241339,16090,0.23317,0.161248
vLLM lora_only nu100,43.268213,16100,0.194179,0.161248
vLLM lora_only nu100,43.295088,16110,0.229023,0.161248
vLLM lora_only nu100,43.321963,16120,0.219344,0.161248
vLLM lora_only nu100,43.348837,16130,0.263266,0.161248
vLLM lora_only nu100,43.375712,16140,0.262099,0.161248
vLLM lora_only nu100,43.402587,16150,0.273775,0.161248
vLLM lora_only nu100,43.429461,16160,0.169308,0.161248
vLLM lora_only nu100,43.456336,16170,0.200614,0.161248
vLLM lora_only nu100,43.483211,16180,0.183121,0.161248
vLLM lora_only nu100,43.510085,16190,0.226343,0.161248
vLLM lora_only nu100,43.536960,16200,0.236987,0.161248
vLLM lora_only nu100,43.563835,16210,0.316255,0.161248
vLLM lora_only nu100,43.590709,16220,0.234863,0.161248
vLLM lora_only nu100,43.617584,16230,0.296338,0.161248
vLLM lora_only nu100,43.644459,16240,0.255384,0.161248
vLLM lora_only nu100,43.671333,16250,0.316424,0.161248
vLLM lora_only nu100,43.698208,16260,0.329301,0.161248
vLLM lora_only nu100,43.725083,16270,0.283958,0.161248
vLLM lora_only nu100,43.751957,16280,0.328275,0.161248
vLLM lora_only nu100,43.778832,16290,0.234022,0.161248
vLLM lora_only nu100,43.805707,16300,0.288728,0.161248
vLLM lora_only nu100,43.832581,16310,0.266916,0.161248
vLLM lora_only nu100,43.859456,16320,0.230151,0.161248
vLLM lora_only nu100,43.886331,16330,0.246422,0.161248
vLLM lora_only nu100,43.913205,16340,0.281128,0.161248
vLLM lora_only nu100,43.940080,16350,0.227921,0.161248
vLLM lora_only nu100,43.966955,16360,0.199766,0.161248
vLLM lora_only nu100,43.993829,16370,0.205611,0.161248
vLLM lora_only nu100,44.020704,16380,0.29418,0.161248
vLLM lora_only nu100,44.047579,16390,0.237426,0.161248
vLLM lora_only nu100,44.074453,16400,0.267084,0.161248
vLLM lora_only nu100,44.101328,16410,0.197466,0.161248
vLLM lora_only nu100,44.128203,16420,0.226818,0.161248
vLLM lora_only nu100,44.155077,16430,0.18787,0.161248
vLLM lora_only nu100,44.181952,16440,0.233278,0.161248
vLLM lora_only nu100,44.208827,16450,0.279755,0.161248
vLLM lora_only nu100,44.235701,16460,0.228496,0.161248
vLLM lora_only nu100,44.262576,16470,0.192653,0.161248
vLLM lora_only nu100,44.289451,16480,0.232264,0.161248
vLLM lora_only nu100,44.316325,16490,0.210356,0.161248
vLLM lora_only nu100,44.343200,16500,0.23752,0.161248
vLLM lora_only nu100,44.370075,16510,0.222627,0.161248
vLLM lora_only nu100,44.396949,16520,0.245354,0.161248
vLLM lora_only nu100,44.423824,16530,0.212428,0.161248
vLLM lora_only nu100,44.450699,16540,0.215295,0.161248
vLLM lora_only nu100,44.477573,16550,0.168982,0.161248
vLLM lora_only nu100,44.504448,16560,0.227082,0.161248
vLLM lora_only nu100,44.531323,16570,0.284833,0.161248
vLLM lora_only nu100,44.558197,16580,0.252554,0.161248
vLLM lora_only nu100,44.585072,16590,0.245629,0.161248
vLLM lora_only nu100,44.611947,16600,0.240165,0.161248
vLLM lora_only nu100,44.638821,16610,0.170441,0.161248
vLLM lora_only nu100,44.665696,16620,0.303333,0.161248
vLLM lora_only nu100,44.692571,16630,0.280187,0.161248
vLLM lora_only nu100,44.719445,16640,0.216527,0.161248
vLLM lora_only nu100,44.746320,16650,0.274179,0.161248
vLLM lora_only nu100,44.773195,16660,0.278109,0.161248
vLLM lora_only nu100,44.800069,16670,0.186952,0.161248
vLLM lora_only nu100,44.826944,16680,0.21171,0.161248
vLLM lora_only nu100,44.853819,16690,0.34015,0.161248
vLLM lora_only nu100,44.880693,16700,0.212168,0.161248
vLLM lora_only nu100,44.907568,16710,0.25829,0.161248
vLLM lora_only nu100,44.934443,16720,0.19912,0.161248
vLLM lora_only nu100,44.961317,16730,0.228513,0.161248
vLLM lora_only nu100,44.988192,16740,0.200475,0.161248
vLLM lora_only nu100,45.015067,16750,0.242955,0.161248
vLLM lora_only nu100,45.041941,16760,0.266155,0.161248
vLLM lora_only nu100,45.068816,16770,0.258016,0.161248
vLLM lora_only nu100,45.095691,16780,0.194439,0.161248
vLLM lora_only nu100,45.122565,16790,0.224465,0.161248
vLLM lora_only nu100,45.149440,16800,0.157282,0.161248
vLLM lora_only nu100,45.176315,16810,0.238851,0.161248
vLLM lora_only nu100,45.203189,16820,0.255465,0.161248
vLLM lora_only nu100,45.230064,16830,0.254753,0.161248
vLLM lora_only nu100,45.256939,16840,0.200576,0.161248
vLLM lora_only nu100,45.283813,16850,0.205422,0.161248
vLLM lora_only nu100,45.310688,16860,0.161573,0.161248
vLLM lora_only nu100,45.337563,16870,0.254381,0.161248
vLLM lora_only nu100,45.364437,16880,0.21383,0.161248
vLLM lora_only nu100,45.391312,16890,0.247,0.161248
vLLM lora_only nu100,45.418187,16900,0.239451,0.161248
vLLM lora_only nu100,45.445061,16910,0.196568,0.161248
vLLM lora_only nu100,45.471936,16920,0.156206,0.161248
vLLM lora_only nu100,45.498811,16930,0.229694,0.161248
vLLM lora_only nu100,45.525685,16940,0.238417,0.161248
vLLM lora_only nu100,45.552560,16950,0.21285,0.161248
vLLM lora_only nu100,45.579435,16960,0.246779,0.161248
vLLM lora_only nu100,45.606309,16970,0.167911,0.161248
vLLM lora_only nu100,45.633184,16980,0.1875,0.161248
vLLM lora_only nu100,45.660059,16990,0.197614,0.161248
vLLM lora_only nu100,45.686933,17000,0.273287,0.161248
vLLM lora_only nu100,45.713808,17010,0.224716,0.161248
vLLM lora_only nu100,45.740683,17020,0.23281,0.161248
vLLM lora_only nu100,45.767557,17030,0.189863,0.161248
vLLM lora_only nu100,45.794432,17040,0.225446,0.161248
vLLM lora_only nu100,45.821307,17050,0.17995,0.161248
vLLM lora_only nu100,45.848181,17060,0.218398,0.161248
vLLM lora_only nu100,45.875056,17070,0.259933,0.161248
vLLM lora_only nu100,45.901931,17080,0.32681,0.161248
vLLM lora_only nu100,45.928805,17090,0.180971,0.161248
vLLM lora_only nu100,45.955680,17100,0.192153,0.161248
vLLM lora_only nu100,45.982555,17110,0.338683,0.161248
vLLM lora_only nu100,46.009429,17120,0.290002,0.161248
vLLM lora_only nu100,46.036304,17130,0.353326,0.161248
vLLM lora_only nu100,46.063179,17140,0.348219,0.161248
vLLM lora_only nu100,46.090053,17150,0.380574,0.161248
vLLM lora_only nu100,46.116928,17160,0.295569,0.161248
vLLM lora_only nu100,46.143803,17170,0.331016,0.161248
vLLM lora_only nu100,46.170677,17180,0.355226,0.161248
vLLM lora_only nu100,46.197552,17190,0.38558,0.161248
vLLM lora_only nu100,46.224427,17200,0.269866,0.161248
vLLM lora_only nu100,46.251301,17210,0.254921,0.161248
vLLM lora_only nu100,46.278176,17220,0.21791,0.161248
vLLM lora_only nu100,46.305051,17230,0.164488,0.161248
vLLM lora_only nu100,46.331925,17240,0.261267,0.161248
vLLM lora_only nu100,46.358800,17250,0.277434,0.161248
vLLM lora_only nu100,46.385675,17260,0.20935,0.161248
vLLM lora_only nu100,46.412549,17270,0.260206,0.161248
vLLM lora_only nu100,46.439424,17280,0.199708,0.161248
vLLM lora_only nu100,46.466299,17290,0.221093,0.161248
vLLM lora_only nu100,46.493173,17300,0.196253,0.161248
vLLM lora_only nu100,46.520048,17310,0.243949,0.161248
vLLM lora_only nu100,46.546923,17320,0.211336,0.161248
vLLM lora_only nu100,46.573797,17330,0.207273,0.161248
vLLM lora_only nu100,46.600672,17340,0.22486,0.161248
vLLM lora_only nu100,46.627547,17350,0.239701,0.161248
vLLM lora_only nu100,46.654421,17360,0.1908,0.161248
vLLM lora_only nu100,46.681296,17370,0.212003,0.161248
vLLM lora_only nu100,46.708171,17380,0.268487,0.161248
vLLM lora_only nu100,46.735045,17390,0.243458,0.161248
vLLM lora_only nu100,46.761920,17400,0.172987,0.161248
vLLM lora_only nu100,46.788795,17410,0.245822,0.161248
vLLM lora_only nu100,46.815669,17420,0.22668,0.161248
vLLM lora_only nu100,46.842544,17430,0.295589,0.161248
vLLM lora_only nu100,46.869419,17440,0.252198,0.161248
vLLM lora_only nu100,46.896293,17450,0.274414,0.161248
vLLM lora_only nu100,46.923168,17460,0.264433,0.161248
vLLM lora_only nu100,46.950043,17470,0.317621,0.161248
vLLM lora_only nu100,46.976917,17480,0.239266,0.161248
vLLM lora_only nu100,47.003792,17490,0.348108,0.161248
vLLM lora_only nu100,47.030667,17500,0.247229,0.161248
vLLM lora_only nu100,47.057541,17510,0.2257,0.161248
vLLM lora_only nu100,47.084416,17520,0.220701,0.161248
vLLM lora_only nu100,47.111291,17530,0.214384,0.161248
vLLM lora_only nu100,47.138165,17540,0.174925,0.161248
vLLM lora_only nu100,47.165040,17550,0.261228,0.161248
vLLM lora_only nu100,47.191915,17560,0.262873,0.161248
vLLM lora_only nu100,47.218789,17570,0.250587,0.161248
vLLM lora_only nu100,47.245664,17580,0.311607,0.161248
vLLM lora_only nu100,47.272539,17590,0.225885,0.161248
vLLM lora_only nu100,47.299413,17600,0.201871,0.161248
vLLM lora_only nu100,47.326288,17610,0.249026,0.161248
vLLM lora_only nu100,47.353163,17620,0.352448,0.161248
vLLM lora_only nu100,47.380037,17630,0.250058,0.161248
vLLM lora_only nu100,47.406912,17640,0.352092,0.161248
